name,artists,id,bpm,genre,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,mode,valence,href,uri
Lavar as Mãos,Arnaldo Antunes,4Kf0276Qzj0pCd9wOZUzIF,102.015,bossa nova; mpb,9,0.7,0.929,0.539,0.0,0.189,-9.742,0.452,1,0.641,https://api.spotify.com/v1/tracks/4Kf0276Qzj0pCd9wOZUzIF,spotify:track:4Kf0276Qzj0pCd9wOZUzIF
Não Vou Me Adaptar,Nando Reis; Arnaldo Antunes,0qxceZHwVUFujke5quawH5,161.236,bossa nova; mpb,10,0.398,0.366,0.594,0.0681,0.719,-10.991,0.0492,1,0.392,https://api.spotify.com/v1/tracks/0qxceZHwVUFujke5quawH5,spotify:track:0qxceZHwVUFujke5quawH5
Sina - JAH-VAN,Arnaldo Antunes; Rincon Sapiência; BiD; Fernando Nunes,4TY9HUXig14WfoRAogIro4,108.054,bossa nova; mpb,9,0.154,0.849,0.721,1.05e-06,0.0587,-3.791,0.05,1,0.912,https://api.spotify.com/v1/tracks/4TY9HUXig14WfoRAogIro4,spotify:track:4TY9HUXig14WfoRAogIro4
Contato Imediato - Ao Vivo,Arnaldo Antunes; Vitor Araújo,3h15u7EOquNDwzbN5yh4xS,122.88,bossa nova; mpb,7,0.954,0.531,0.259,0.048,0.696,-17.252,0.117,1,0.418,https://api.spotify.com/v1/tracks/3h15u7EOquNDwzbN5yh4xS,spotify:track:3h15u7EOquNDwzbN5yh4xS
Saiba,Arnaldo Antunes,0T8degHjmqh6NRoikGZ9Hh,94.003,bossa nova; mpb,0,0.884,0.763,0.316,0.207,0.117,-14.659,0.0368,1,0.753,https://api.spotify.com/v1/tracks/0T8degHjmqh6NRoikGZ9Hh,spotify:track:0T8degHjmqh6NRoikGZ9Hh
Não Vou Me Adaptar - O Dia,Arnaldo Antunes; Nando Reis,5pOR57g4g3wzzXdhN78dA0,77.112,bossa nova; mpb,0,0.727,0.679,0.547,0.0,0.73,-10.42,0.256,1,0.879,https://api.spotify.com/v1/tracks/5pOR57g4g3wzzXdhN78dA0,spotify:track:5pOR57g4g3wzzXdhN78dA0
Devagarinho 2.0 - prod. DKVPZ,Illy; Baco Exu do Blues; Arnaldo Antunes; Deekapz,6EQhRoklh7WfRuZvPt0kuB,94.775,bossa nova; mpb,7,0.297,0.749,0.557,0.0,0.128,-7.13,0.153,0,0.601,https://api.spotify.com/v1/tracks/6EQhRoklh7WfRuZvPt0kuB,spotify:track:6EQhRoklh7WfRuZvPt0kuB
I Wanna Be Yours,Arctic Monkeys,5XeFesFbtLpXzIVDNQP22n,67.528,garage rock; modern rock; permanent wave; rock; sheffield indie,0,0.136,0.464,0.417,0.022,0.0974,-9.345,0.0256,0,0.479,https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n,spotify:track:5XeFesFbtLpXzIVDNQP22n
505,Arctic Monkeys,58ge6dfP91o9oXMzq3XkIS,140.267,garage rock; modern rock; permanent wave; rock; sheffield indie,0,0.00237,0.52,0.852,5.79e-05,0.0733,-5.866,0.0543,1,0.234,https://api.spotify.com/v1/tracks/58ge6dfP91o9oXMzq3XkIS,spotify:track:58ge6dfP91o9oXMzq3XkIS
Do I Wanna Know?,Arctic Monkeys,5FVd6KXrgO9B3JPmC8OPst,85.03,garage rock; modern rock; permanent wave; rock; sheffield indie,5,0.186,0.548,0.532,0.000263,0.217,-7.596,0.0323,1,0.405,https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst,spotify:track:5FVd6KXrgO9B3JPmC8OPst
Why'd You Only Call Me When You're High?,Arctic Monkeys,086myS9r57YsLbJpU0TgK9,92.004,garage rock; modern rock; permanent wave; rock; sheffield indie,2,0.0483,0.691,0.631,1.13e-05,0.104,-6.478,0.0368,1,0.8,https://api.spotify.com/v1/tracks/086myS9r57YsLbJpU0TgK9,spotify:track:086myS9r57YsLbJpU0TgK9
R U Mine?,Arctic Monkeys,2AT8iROs4FQueDv2c8q2KE,97.094,garage rock; modern rock; permanent wave; rock; sheffield indie,6,0.00616,0.288,0.758,0.0,0.303,-5.692,0.0371,0,0.619,https://api.spotify.com/v1/tracks/2AT8iROs4FQueDv2c8q2KE,spotify:track:2AT8iROs4FQueDv2c8q2KE
Fluorescent Adolescent,Arctic Monkeys,7e8utCy2JlSB8dRHKi49xM,112.115,garage rock; modern rock; permanent wave; rock; sheffield indie,6,0.00178,0.646,0.813,2.26e-05,0.144,-5.29,0.0288,0,0.821,https://api.spotify.com/v1/tracks/7e8utCy2JlSB8dRHKi49xM,spotify:track:7e8utCy2JlSB8dRHKi49xM
Snap Out Of It,Arctic Monkeys,0NdTUS4UiNYCNn5FgVqKQY,130.014,garage rock; modern rock; permanent wave; rock; sheffield indie,5,0.249,0.728,0.638,0.0,0.116,-6.455,0.0336,0,0.872,https://api.spotify.com/v1/tracks/0NdTUS4UiNYCNn5FgVqKQY,spotify:track:0NdTUS4UiNYCNn5FgVqKQY
Arabella,Arctic Monkeys,7nzsY8vlnKdvGOEE0rjAXZ,179.949,garage rock; modern rock; permanent wave; rock; sheffield indie,2,0.0202,0.579,0.558,1.26e-06,0.212,-6.986,0.0895,1,0.506,https://api.spotify.com/v1/tracks/7nzsY8vlnKdvGOEE0rjAXZ,spotify:track:7nzsY8vlnKdvGOEE0rjAXZ
Knee Socks,Arctic Monkeys,2LGdO5MtFdyphi2EihANZG,97.975,garage rock; modern rock; permanent wave; rock; sheffield indie,11,0.123,0.665,0.542,0.00291,0.342,-8.323,0.033,0,0.587,https://api.spotify.com/v1/tracks/2LGdO5MtFdyphi2EihANZG,spotify:track:2LGdO5MtFdyphi2EihANZG
I Bet You Look Good On The Dancefloor,Arctic Monkeys,3DQVgcqaP3iSMbaKsd57l5,103.183,garage rock; modern rock; permanent wave; rock; sheffield indie,6,0.00225,0.535,0.948,0.0,0.376,-4.19,0.0356,0,0.778,https://api.spotify.com/v1/tracks/3DQVgcqaP3iSMbaKsd57l5,spotify:track:3DQVgcqaP3iSMbaKsd57l5
Stressed Out,Twenty One Pilots,3CRDbSIZ4r5MsZ0YwxuEkn,169.977,modern rock; pop; pov: indie; rock,4,0.0462,0.734,0.637,2.29e-05,0.0602,-5.677,0.141,0,0.648,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn
Ride,Twenty One Pilots,2Z8WuEywRWYTKe1NybPQEW,74.989,modern rock; pop; pov: indie; rock,6,0.00835,0.645,0.713,0.0,0.113,-5.355,0.0393,1,0.566,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW
Heathens,Twenty One Pilots,6i0V12jOa3mr6uu4WYhUBr,90.024,modern rock; pop; pov: indie; rock,4,0.0841,0.732,0.396,3.58e-05,0.105,-9.348,0.0286,0,0.548,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr
Backslide,Twenty One Pilots,6fNaHkjAxP6rI2sZhT7QJn,85.104,modern rock; pop; pov: indie; rock,3,0.128,0.684,0.652,0.0,0.0719,-6.258,0.26,1,0.541,https://api.spotify.com/v1/tracks/6fNaHkjAxP6rI2sZhT7QJn,spotify:track:6fNaHkjAxP6rI2sZhT7QJn
Overcompensate,Twenty One Pilots,1LAlLBTGBUO0MDA8IbSysd,95.089,modern rock; pop; pov: indie; rock,5,0.00992,0.363,0.891,0.00183,0.134,-5.563,0.0978,0,0.331,https://api.spotify.com/v1/tracks/1LAlLBTGBUO0MDA8IbSysd,spotify:track:1LAlLBTGBUO0MDA8IbSysd
Routines In The Night,Twenty One Pilots,4bDIAWaOBGAAk95nyXI6zJ,112.995,modern rock; pop; pov: indie; rock,9,0.0915,0.755,0.714,0.000341,0.176,-5.098,0.0511,1,0.107,https://api.spotify.com/v1/tracks/4bDIAWaOBGAAk95nyXI6zJ,spotify:track:4bDIAWaOBGAAk95nyXI6zJ
Next Semester,Twenty One Pilots,1BANPzYIhCQkJ1ZFq2Fb0O,174.916,modern rock; pop; pov: indie; rock,4,0.0225,0.234,0.823,1.7e-05,0.11,-5.042,0.135,1,0.127,https://api.spotify.com/v1/tracks/1BANPzYIhCQkJ1ZFq2Fb0O,spotify:track:1BANPzYIhCQkJ1ZFq2Fb0O
Navigating,Twenty One Pilots,3gy21TwRSP40aUMwcY7Rtq,165.998,modern rock; pop; pov: indie; rock,11,0.00336,0.426,0.869,0.0,0.152,-4.361,0.14,0,0.328,https://api.spotify.com/v1/tracks/3gy21TwRSP40aUMwcY7Rtq,spotify:track:3gy21TwRSP40aUMwcY7Rtq
Vignette,Twenty One Pilots,3sEufjE0ITaW5qhtnW3avv,97.063,modern rock; pop; pov: indie; rock,6,0.00438,0.596,0.77,0.000122,0.08,-4.815,0.0407,1,0.47,https://api.spotify.com/v1/tracks/3sEufjE0ITaW5qhtnW3avv,spotify:track:3sEufjE0ITaW5qhtnW3avv
Midwest Indigo,Twenty One Pilots,7GVQS66ukm48XZVymA3ZUg,116.062,modern rock; pop; pov: indie; rock,8,0.176,0.611,0.802,1.45e-06,0.314,-4.92,0.0591,0,0.577,https://api.spotify.com/v1/tracks/7GVQS66ukm48XZVymA3ZUg,spotify:track:7GVQS66ukm48XZVymA3ZUg
Down Under,Men At Work,3ZZq9396zv8pcn5GYVhxUi,107.115,album rock; australian rock; classic rock; hard rock; mellow gold; new romantic; new wave; new wave pop; rock; soft rock,11,0.129,0.739,0.459,0.0194,0.0474,-14.42,0.0294,0,0.892,https://api.spotify.com/v1/tracks/3ZZq9396zv8pcn5GYVhxUi,spotify:track:3ZZq9396zv8pcn5GYVhxUi
Who Can It Be Now?,Men At Work,5rfJ2Bq2PEL8yBjZLzouEu,128.411,album rock; australian rock; classic rock; hard rock; mellow gold; new romantic; new wave; new wave pop; rock; soft rock,4,0.0627,0.805,0.479,0.000143,0.104,-14.734,0.0436,1,0.962,https://api.spotify.com/v1/tracks/5rfJ2Bq2PEL8yBjZLzouEu,spotify:track:5rfJ2Bq2PEL8yBjZLzouEu
Overkill,Men At Work,3iA4foXIFpekwHyma7pRs1,139.2,album rock; australian rock; classic rock; hard rock; mellow gold; new romantic; new wave; new wave pop; rock; soft rock,1,0.0854,0.646,0.809,0.0,0.0806,-3.99,0.0282,0,0.588,https://api.spotify.com/v1/tracks/3iA4foXIFpekwHyma7pRs1,spotify:track:3iA4foXIFpekwHyma7pRs1
It's A Mistake,Men At Work,1ArdfXwdvwzapms9p1wxEb,106.061,album rock; australian rock; classic rock; hard rock; mellow gold; new romantic; new wave; new wave pop; rock; soft rock,11,0.232,0.7,0.618,2.65e-05,0.072,-4.593,0.0261,1,0.937,https://api.spotify.com/v1/tracks/1ArdfXwdvwzapms9p1wxEb,spotify:track:1ArdfXwdvwzapms9p1wxEb
Be Good Johnny,Men At Work,2ZgKs2gWOv4zMmfGcCgJGP,150.144,album rock; australian rock; classic rock; hard rock; mellow gold; new romantic; new wave; new wave pop; rock; soft rock,7,0.0743,0.583,0.635,0.00165,0.0983,-12.788,0.0627,1,0.555,https://api.spotify.com/v1/tracks/2ZgKs2gWOv4zMmfGcCgJGP,spotify:track:2ZgKs2gWOv4zMmfGcCgJGP
Everything I Need,Men At Work,3AzJso06se44RPcNiNmi7c,129.61,album rock; australian rock; classic rock; hard rock; mellow gold; new romantic; new wave; new wave pop; rock; soft rock,4,0.129,0.743,0.622,0.00792,0.0883,-11.256,0.0275,1,0.962,https://api.spotify.com/v1/tracks/3AzJso06se44RPcNiNmi7c,spotify:track:3AzJso06se44RPcNiNmi7c
I Can See It in Your Eyes,Men At Work,4eECmNsF67SUnWGD9jFO3C,173.975,album rock; australian rock; classic rock; hard rock; mellow gold; new romantic; new wave; new wave pop; rock; soft rock,9,0.0443,0.382,0.492,8.11e-05,0.283,-14.892,0.046,1,0.722,https://api.spotify.com/v1/tracks/4eECmNsF67SUnWGD9jFO3C,spotify:track:4eECmNsF67SUnWGD9jFO3C
Down By the Sea,Men At Work,0bybFti0XQtaXnVqIzTuGN,128.723,album rock; australian rock; classic rock; hard rock; mellow gold; new romantic; new wave; new wave pop; rock; soft rock,4,0.258,0.546,0.231,0.449,0.0505,-17.403,0.0342,1,0.411,https://api.spotify.com/v1/tracks/0bybFti0XQtaXnVqIzTuGN,spotify:track:0bybFti0XQtaXnVqIzTuGN
Underground,Men At Work,0DgEjzl2zd8Fuj9yPjpEfq,144.369,album rock; australian rock; classic rock; hard rock; mellow gold; new romantic; new wave; new wave pop; rock; soft rock,4,0.211,0.703,0.435,0.0107,0.102,-13.768,0.0319,1,0.864,https://api.spotify.com/v1/tracks/0DgEjzl2zd8Fuj9yPjpEfq,spotify:track:0DgEjzl2zd8Fuj9yPjpEfq
Dr. Heckyll & Mr. Jive,Men At Work,4hXxnHb8rmmSHW8QPY4egm,146.915,album rock; australian rock; classic rock; hard rock; mellow gold; new romantic; new wave; new wave pop; rock; soft rock,4,0.239,0.42,0.829,0.0,0.102,-4.76,0.0989,1,0.6,https://api.spotify.com/v1/tracks/4hXxnHb8rmmSHW8QPY4egm,spotify:track:4hXxnHb8rmmSHW8QPY4egm
Wave,Asake; Central Cee,780BUxpCmW9vOVYZsqdLLE,111.948,afrobeats; nigerian pop,1,0.443,0.543,0.7,0.0,0.077,-7.831,0.16,1,0.37,https://api.spotify.com/v1/tracks/780BUxpCmW9vOVYZsqdLLE,spotify:track:780BUxpCmW9vOVYZsqdLLE
Lonely At The Top,Asake,5ZtK8XAVnoaGdBXZWCEVCY,104.986,afrobeats; nigerian pop,6,0.692,0.778,0.801,0.000155,0.0912,-7.326,0.106,0,0.914,https://api.spotify.com/v1/tracks/5ZtK8XAVnoaGdBXZWCEVCY,spotify:track:5ZtK8XAVnoaGdBXZWCEVCY
Happiness (feat. Asake & Gunna),Sarz; Asake; Gunna,6rOqLUy3kp0PVQQEtNPpbQ,104.991,afrobeats; nigerian pop,10,0.187,0.806,0.744,0.395,0.104,-5.377,0.0392,0,0.765,https://api.spotify.com/v1/tracks/6rOqLUy3kp0PVQQEtNPpbQ,spotify:track:6rOqLUy3kp0PVQQEtNPpbQ
Stubborn (with Asake),Victony; Asake,6l7opVclJEHReImCPkMc5o,109.986,afrobeats; nigerian pop,9,0.416,0.786,0.757,5.39e-06,0.0951,-8.05,0.149,0,0.879,https://api.spotify.com/v1/tracks/6l7opVclJEHReImCPkMc5o,spotify:track:6l7opVclJEHReImCPkMc5o
Bandana,Fireboy DML; Asake,2qWwuCVeMjF9mUT0S5Iqvl,104.931,afrobeats; nigerian pop,1,0.293,0.818,0.605,0.0116,0.0696,-7.121,0.038,1,0.366,https://api.spotify.com/v1/tracks/2qWwuCVeMjF9mUT0S5Iqvl,spotify:track:2qWwuCVeMjF9mUT0S5Iqvl
Terminator,Asake,5ycsqezujKrwviU3VFhci1,116.984,afrobeats; nigerian pop,0,0.235,0.829,0.657,5.27e-05,0.0937,-6.802,0.0648,1,0.811,https://api.spotify.com/v1/tracks/5ycsqezujKrwviU3VFhci1,spotify:track:5ycsqezujKrwviU3VFhci1
Amapiano,Asake; Olamide,1YgIvHDTvi1vosins1jyAC,111.992,afrobeats; nigerian pop,5,0.245,0.852,0.599,0.0,0.151,-8.608,0.091,0,0.668,https://api.spotify.com/v1/tracks/1YgIvHDTvi1vosins1jyAC,spotify:track:1YgIvHDTvi1vosins1jyAC
Get it Right (feat. Asake),Tems; Asake,3raxjPdY70b4a9ks1Bd0mz,116.872,afrobeats; nigerian pop,5,0.0523,0.769,0.439,1.72e-06,0.115,-10.562,0.0733,0,0.357,https://api.spotify.com/v1/tracks/3raxjPdY70b4a9ks1Bd0mz,spotify:track:3raxjPdY70b4a9ks1Bd0mz
Remember,Asake,0Q1bMs3xLQiDEeaneehdxv,112.049,afrobeats; nigerian pop,10,0.512,0.755,0.675,1.41e-06,0.117,-6.973,0.0918,1,0.783,https://api.spotify.com/v1/tracks/0Q1bMs3xLQiDEeaneehdxv,spotify:track:0Q1bMs3xLQiDEeaneehdxv
Goodbye (Warm Up)(feat. Asake),Ayra Starr; Asake,7vAXxDFUHDPxWzSujxb8jB,135.915,afrobeats; nigerian pop,1,0.00626,0.654,0.79,1.52e-05,0.0714,-5.507,0.279,0,0.758,https://api.spotify.com/v1/tracks/7vAXxDFUHDPxWzSujxb8jB,spotify:track:7vAXxDFUHDPxWzSujxb8jB
"Chann Sitare (From ""Oye Makhna"")",Ammy Virk; Avvy Sra; Harmanjeet Singh,4ZlAM2VoFpv0VyZjv34A4o,83.897,punjabi pop,4,0.135,0.579,0.808,0.0,0.106,-4.023,0.0529,0,0.59,https://api.spotify.com/v1/tracks/4ZlAM2VoFpv0VyZjv34A4o,spotify:track:4ZlAM2VoFpv0VyZjv34A4o
Wang Da Naap,Ammy Virk; Sonam Bajwa,5r7k55M31Q22AEJkF1GTyw,75.265,punjabi pop,6,0.307,0.533,0.59,0.0,0.105,-5.641,0.0906,0,0.67,https://api.spotify.com/v1/tracks/5r7k55M31Q22AEJkF1GTyw,spotify:track:5r7k55M31Q22AEJkF1GTyw
Qismat,Ammy Virk; Sargun Mehta,1VvyJqs2x2hXr5qYUL4ER2,90.849,punjabi pop,11,0.513,0.414,0.735,0.0,0.376,-5.161,0.123,0,0.759,https://api.spotify.com/v1/tracks/1VvyJqs2x2hXr5qYUL4ER2,spotify:track:1VvyJqs2x2hXr5qYUL4ER2
Daryaa,Amit Trivedi; Shellee; Ammy Virk; Shahid Mallya,5WJ7hrAsgcfncN8zussoFq,91.999,punjabi pop,8,0.153,0.567,0.526,2.34e-06,0.103,-5.029,0.0251,1,0.231,https://api.spotify.com/v1/tracks/5WJ7hrAsgcfncN8zussoFq,spotify:track:5WJ7hrAsgcfncN8zussoFq
Tod Da E Dil,Ammy Virk,5ZWlqm8UaSLxpK12COV2V2,114.888,punjabi pop,11,0.847,0.645,0.553,0.000151,0.136,-8.146,0.0271,0,0.477,https://api.spotify.com/v1/tracks/5ZWlqm8UaSLxpK12COV2V2,spotify:track:5ZWlqm8UaSLxpK12COV2V2
Haaye Ve,Ammy Virk,5njKbJUSQQrKv4Xc6rBOAQ,118.538,punjabi pop,0,0.587,0.528,0.559,0.0,0.0987,-6.404,0.036,1,0.463,https://api.spotify.com/v1/tracks/5njKbJUSQQrKv4Xc6rBOAQ,spotify:track:5njKbJUSQQrKv4Xc6rBOAQ
"Akhian Nimanian (From ""Annhi Dea Mazaak Ae"")",Amrinder Gill; Ammy Virk; Pari Pandher,5zQ5FjF4FYWx6hBGQnhhSv,117.88,punjabi pop,0,0.289,0.73,0.602,0.0,0.107,-7.509,0.0339,0,0.719,https://api.spotify.com/v1/tracks/5zQ5FjF4FYWx6hBGQnhhSv,spotify:track:5zQ5FjF4FYWx6hBGQnhhSv
Main Suneya,Ammy Virk; Sunny Vik,4AR1na46nYoPXPmNRgciUH,97.935,punjabi pop,5,0.237,0.395,0.589,0.0,0.132,-5.487,0.0369,1,0.49,https://api.spotify.com/v1/tracks/4AR1na46nYoPXPmNRgciUH,spotify:track:4AR1na46nYoPXPmNRgciUH
"Qismat Badal Di (From ""Yodha"")",Ammy Virk; B Praak; Aditya Dev; Jaani,30YqoekCI5XuWys0rD9lLL,44.834,punjabi pop,2,0.545,0.344,0.467,0.0,0.0793,-6.755,0.114,1,0.425,https://api.spotify.com/v1/tracks/30YqoekCI5XuWys0rD9lLL,spotify:track:30YqoekCI5XuWys0rD9lLL
Mini Cooper (From “Nikka Zaildar”),Ammy Virk,6FuKQt7Yrxl1xvesQzstob,81.02,punjabi pop,10,0.0853,0.678,0.795,0.0,0.12,-1.953,0.0557,1,0.531,https://api.spotify.com/v1/tracks/6FuKQt7Yrxl1xvesQzstob,spotify:track:6FuKQt7Yrxl1xvesQzstob
Osobro Kyee,Dr. Paa Bobo,0ej7kSXDs1vxrLnGqMmeuN,140.016,hiplife; old school highlife,9,0.0923,0.755,0.758,1.45e-05,0.125,-8.756,0.0438,1,0.96,https://api.spotify.com/v1/tracks/0ej7kSXDs1vxrLnGqMmeuN,spotify:track:0ej7kSXDs1vxrLnGqMmeuN
Comfort,Dr. Paa Bobo,68C0LLxoaXr2x7rUy6Csk9,94.968,hiplife; old school highlife,7,0.221,0.756,0.525,5.22e-05,0.121,-9.961,0.0376,1,0.908,https://api.spotify.com/v1/tracks/68C0LLxoaXr2x7rUy6Csk9,spotify:track:68C0LLxoaXr2x7rUy6Csk9
Nsem Keka,Dr. Paa Bobo,5DxoCL6QVjyEFPhHvFc1Ur,115.001,hiplife; old school highlife,9,0.145,0.807,0.682,9.16e-05,0.0341,-10.332,0.0514,1,0.931,https://api.spotify.com/v1/tracks/5DxoCL6QVjyEFPhHvFc1Ur,spotify:track:5DxoCL6QVjyEFPhHvFc1Ur
Aba Saa,Dr. Paa Bobo,6lToDBu8Ycmty0ixf0jSaC,107.98,hiplife; old school highlife,0,0.148,0.774,0.748,0.00012,0.186,-8.263,0.035,1,0.909,https://api.spotify.com/v1/tracks/6lToDBu8Ycmty0ixf0jSaC,spotify:track:6lToDBu8Ycmty0ixf0jSaC
Wo Nyame Som Mponi,Dr. Paa Bobo,5732cbRwJa8mN5U5wd0xpp,99.978,hiplife; old school highlife,7,0.38,0.786,0.599,0.000563,0.0847,-9.715,0.0481,1,0.65,https://api.spotify.com/v1/tracks/5732cbRwJa8mN5U5wd0xpp,spotify:track:5732cbRwJa8mN5U5wd0xpp
Anya Adwo,Dr. Paa Bobo,4IY03Ml2C8YPbRYW9yjBYW,139.931,hiplife; old school highlife,5,0.00602,0.703,0.753,0.000253,0.187,-9.377,0.034,1,0.947,https://api.spotify.com/v1/tracks/4IY03Ml2C8YPbRYW9yjBYW,spotify:track:4IY03Ml2C8YPbRYW9yjBYW
Sophia,Dr. Paa Bobo,4EwEE2mQgbwXWP8cLybsM8,132.982,hiplife; old school highlife,9,0.158,0.689,0.716,0.00786,0.353,-9.778,0.0338,1,0.73,https://api.spotify.com/v1/tracks/4EwEE2mQgbwXWP8cLybsM8,spotify:track:4EwEE2mQgbwXWP8cLybsM8
Yesu Mpo,Dr. Paa Bobo,6SoOqfE5G4aaxJOqEri5TQ,143.017,hiplife; old school highlife,9,0.21,0.708,0.764,4.5e-06,0.0429,-10.278,0.0781,1,0.859,https://api.spotify.com/v1/tracks/6SoOqfE5G4aaxJOqEri5TQ,spotify:track:6SoOqfE5G4aaxJOqEri5TQ
Ofie Mpo Ni,Dr. Paa Bobo,1uZYwPFRh2qmiYbmcl9oMa,135.045,hiplife; old school highlife,7,0.028,0.797,0.657,4.65e-05,0.129,-8.775,0.0375,1,0.851,https://api.spotify.com/v1/tracks/1uZYwPFRh2qmiYbmcl9oMa,spotify:track:1uZYwPFRh2qmiYbmcl9oMa
Enye M?ania,Dr. Paa Bobo,3FTJZGunfhnzKJ9X4JR4qn,121.966,hiplife; old school highlife,5,0.0964,0.704,0.789,0.00192,0.15,-9.871,0.0526,1,0.915,https://api.spotify.com/v1/tracks/3FTJZGunfhnzKJ9X4JR4qn,spotify:track:3FTJZGunfhnzKJ9X4JR4qn
Birthday Sex,Jeremih,4NpDZPwSXmL0cCTaJuVrCw,60.014,chicago rap; pop rap; r&b; southern hip hop; trap; urban contemporary,7,0.297,0.679,0.522,0.0,0.151,-5.603,0.0427,0,0.445,https://api.spotify.com/v1/tracks/4NpDZPwSXmL0cCTaJuVrCw,spotify:track:4NpDZPwSXmL0cCTaJuVrCw
Down On Me,Jeremih; 50 Cent,0x3TibRgnSqzkcwrqBd4iX,160.041,chicago rap; pop rap; r&b; southern hip hop; trap; urban contemporary,2,0.0369,0.7,0.598,0.0,0.111,-7.783,0.114,1,0.594,https://api.spotify.com/v1/tracks/0x3TibRgnSqzkcwrqBd4iX,spotify:track:0x3TibRgnSqzkcwrqBd4iX
oui,Jeremih,0PJIbOdMs3bd5AT8liULMQ,78.521,chicago rap; pop rap; r&b; southern hip hop; trap; urban contemporary,5,0.213,0.418,0.724,0.0,0.112,-3.724,0.0964,1,0.604,https://api.spotify.com/v1/tracks/0PJIbOdMs3bd5AT8liULMQ,spotify:track:0PJIbOdMs3bd5AT8liULMQ
Don't Tell 'Em,Jeremih; YG,0Dc7J9VPV4eOInoxUiZrsL,98.052,chicago rap; pop rap; r&b; southern hip hop; trap; urban contemporary,2,0.392,0.856,0.527,0.0,0.11,-5.225,0.0997,1,0.386,https://api.spotify.com/v1/tracks/0Dc7J9VPV4eOInoxUiZrsL,spotify:track:0Dc7J9VPV4eOInoxUiZrsL
Wait On It (feat. Bryson Tiller & Chris Brown),Jeremih; Bryson Tiller; Chris Brown,6NCtzHANN8GwvxdrSzJBB9,82.796,chicago rap; pop rap; r&b; southern hip hop; trap; urban contemporary,8,0.0227,0.621,0.63,2.99e-06,0.111,-5.764,0.215,1,0.539,https://api.spotify.com/v1/tracks/6NCtzHANN8GwvxdrSzJBB9,spotify:track:6NCtzHANN8GwvxdrSzJBB9
All The Time (feat. Lil Wayne & Natasha Mosley),Jeremih; Lil Wayne; Natasha Mosley,7JWmo14H5J8aUZ5b18kbev,109.953,chicago rap; pop rap; r&b; southern hip hop; trap; urban contemporary,9,0.58,0.795,0.452,5.56e-06,0.12,-9.369,0.331,0,0.0357,https://api.spotify.com/v1/tracks/7JWmo14H5J8aUZ5b18kbev,spotify:track:7JWmo14H5J8aUZ5b18kbev
Planez,Jeremih; J. Cole,08zJpaUQVi9FrKv2e32Bah,129.336,chicago rap; pop rap; r&b; southern hip hop; trap; urban contemporary,6,0.7,0.688,0.556,1.87e-06,0.108,-7.738,0.264,1,0.416,https://api.spotify.com/v1/tracks/08zJpaUQVi9FrKv2e32Bah,spotify:track:08zJpaUQVi9FrKv2e32Bah
Love Don't Change,Jeremih,6PmjWl0phNxc0R5OwkDdiZ,118.071,chicago rap; pop rap; r&b; southern hip hop; trap; urban contemporary,11,0.317,0.539,0.424,0.0,0.108,-9.361,0.0406,1,0.17,https://api.spotify.com/v1/tracks/6PmjWl0phNxc0R5OwkDdiZ,spotify:track:6PmjWl0phNxc0R5OwkDdiZ
Impatient,Jeremih; Ty Dolla $ign,3WjyiSbfR74pjWXQ3IaFKJ,179.007,chicago rap; pop rap; r&b; southern hip hop; trap; urban contemporary,5,0.106,0.697,0.4,0.0,0.102,-5.888,0.0511,0,0.443,https://api.spotify.com/v1/tracks/3WjyiSbfR74pjWXQ3IaFKJ,spotify:track:3WjyiSbfR74pjWXQ3IaFKJ
Remember Me,Jeremih,2fUazQuDcmHbKYfPoXWpZU,133.714,chicago rap; pop rap; r&b; southern hip hop; trap; urban contemporary,1,0.646,0.529,0.316,7.97e-05,0.106,-8.675,0.0518,0,0.0386,https://api.spotify.com/v1/tracks/2fUazQuDcmHbKYfPoXWpZU,spotify:track:2fUazQuDcmHbKYfPoXWpZU
Devils,Amelia Curran,2cjlGKF1b3ZOMWdGJybQNs,140.994,canadian singer-songwriter; newfoundland indie; nl folk,4,0.64,0.569,0.336,4.46e-05,0.121,-10.542,0.0339,0,0.593,https://api.spotify.com/v1/tracks/2cjlGKF1b3ZOMWdGJybQNs,spotify:track:2cjlGKF1b3ZOMWdGJybQNs
The Mistress,Amelia Curran,58VEslkzhdpamopUdBVJ2F,99.07,canadian singer-songwriter; newfoundland indie; nl folk,1,0.817,0.705,0.314,0.0,0.118,-8.426,0.152,0,0.614,https://api.spotify.com/v1/tracks/58VEslkzhdpamopUdBVJ2F,spotify:track:58VEslkzhdpamopUdBVJ2F
